Days,Inverted,PerfMean,PerfStd,EntryLoad,ExitLoad,EntryDemand,ExitDemand,Distance,ContainerQuantity,Stage,Entry_Working_Day,Exit_Working_Day,Entry_precipitation_sum,Entry_rain_sum,Entry_snowfall_sum,Entry_wind_speed_10m_max,Entry_wind_gusts_10m_max,Entry_wind_direction_10m_dominant,Exit_precipitation_sum,Exit_rain_sum,Exit_snowfall_sum,Exit_wind_speed_10m_max,Exit_wind_gusts_10m_max,Exit_wind_direction_10m_dominant,Season
0.01082345964756659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.479612624147551,2.0,3,1,1,4.237476128012514,4.237476128012514,0.0,19.091720974307112,35.19896551648457,238.77315456242408,4.172336425414358,4.172336425414358,0.0,19.2153247837107,34.429812968668664,221.5111688631623,3
1.0242805490258144,0.0,1.107558631360647,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,1,1,3.722425619543976,3.722425619543976,0.0,18.75385354659967,36.430698359421605,240.56546590040398,19.778823587651292,19.778823587651292,0.0,20.513212725275597,39.85211160814977,252.35055864692472,3
11.26158876014095,0.0,10.63577375008787,0.629583441887545,0.0,2.0,0.0,2.0,6843.4689199628465,2.0,5,1,0,22.296801784748745,22.296801784748745,0.0,20.65415504261802,39.08947124521632,251.3906813469387,0.008843838223964787,0.0,0.008843838223964787,11.737256985198924,25.566010476156855,347.11436789558434,3
2.0608478049633,0.0,2.223709180021079,0.0,2.0,2.0,2.0,2.0,0.0,2.0,6,0,1,0.0,0.0,0.0,12.170532032313808,24.481733511878563,347.9700926041141,2.0562823341852474,2.0562823341852474,0.0,16.625037819988396,33.30596386579492,285.0178559305307,3
0.15043423898927083,0.0,0.0,0.0,2.0,2.0,2.0,2.0,16.747329922334984,2.0,7,1,1,2.0437615524858104,2.0437615524858104,0.0,16.97805933252063,31.562470317243115,288.0040892644412,2.1620356044311846,2.1620356044311846,0.0,15.71435708090256,34.55785224133004,285.5618794706186,3
15.01010885945166,0.0,17.255698600627547,3.682529394386993,2.0,2.0,2.0,2.0,0.0,2.0,8,1,1,2.1026260958924206,2.1026260958924206,0.0,15.758583746185286,32.50084358565179,289.63756834715923,0.6818934140452607,0.6818934140452607,0.0,18.340119091423933,38.94653296383508,246.85678424500423,3
0.06350394898469013,1.0,0.0,0.0,2.0,2.0,2.0,2.0,17.895615145360527,2.0,7,1,1,0.6189544036431178,0.6189544036431178,0.0,18.805397493423722,40.41070677351923,252.258787936883,0.6473613990929107,0.6473613990929107,0.0,19.33662256505944,37.72873948080633,256.6652532658104,3
2.069932000700668,1.0,2.3005538439842086,0.0,2.0,2.0,2.0,2.0,0.0,2.0,6,1,1,0.6932264577745277,0.6932264577745277,0.0,18.699344683613155,39.50298365808986,258.70795225445573,12.5650537858748,12.5650537858748,0.0,33.81259388893531,72.56729459987683,247.24225399479585,3
10.01213662965774,1.0,10.812793843264725,1.1365570473394628,2.0,0.0,2.0,0.0,7022.24266679519,2.0,5,1,1,13.95709368597076,13.95709368597076,0.0,34.784995620522004,70.21887305172265,263.1682350920586,14.71708619954138,14.71708619954138,0.0,20.23267368327146,44.55880246110008,190.20664952499735,3
1.062456867796124,1.0,1.1133686314011348,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,1,1,14.005962500731686,14.005962500731686,0.0,20.272318244500372,43.564767303578165,190.3136481140734,2.3866858882324964,2.3866858882324964,0.0,16.209765570513476,32.619599438032324,233.28198490451663,3
0.06302334607298075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.013828833473967,1.0,3,1,1,2.219959329444261,2.219959329444261,0.0,16.207537478011055,35.86610373322939,232.09675859031435,2.3399436349745133,2.3399436349745133,0.0,16.005439084483214,34.21895827753579,228.64216626163233,3
5.009426481734744,1.0,5.239858033192108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,2.2275194683872055,2.217324412323603,0.010195056063602432,15.777738179022258,34.59437746280791,238.96462352994197,0.0,0.0,0.0,20.042225848837163,38.00979298253372,158.3950210981769,3
158.1349205557805,1.0,130.487812592503,116.72487069961397,0.0,0.0,0.0,0.0,10.817213100985544,1.0,1,0,1,0.0,0.0,0.0,20.518153595790746,34.9441386198912,125.02589606634987,0.11824929442432026,0.11824929442432026,0.0,17.565375056759326,40.4089387435063,252.5113720516203,3
30.857508181284174,0.0,24.281173094425313,8.883566665974527,0.0,2.0,0.0,4.0,0.0,2.0,0,1,1,0.10598861454178952,0.10598861454178952,0.0,18.238877263989618,38.81366847059378,266.7467645273316,2.164127341750913,2.164127341750913,0.0,26.953608076178426,53.01283741780604,234.35394209106946,1
0.24415768236079471,0.0,0.0,0.0,2.0,2.0,4.0,4.0,10.692022434511049,4.0,1,1,1,2.2118412534930587,2.2118412534930587,0.0,26.83300335556833,53.843768763608054,266.7694679799237,2.404181664457811,2.404181664457811,0.0,27.307920727168064,53.05292090314015,256.6347468057924,1
5.138343888173212,0.0,5.353425162801929,0.0,2.0,2.0,4.0,4.0,0.0,4.0,2,1,1,2.202002065756383,2.202002065756383,0.0,27.220164866783044,52.659644675658704,251.6131995759192,0.0,0.0,0.0,15.816868354229923,40.00364364011149,284.80995859532646,1
0.06012491922024228,0.0,0.0,0.0,2.0,2.0,4.0,4.0,11.430865997927993,4.0,3,1,1,0.0,0.0,0.0,15.728140386985675,43.39111301778628,280.3776707988361,0.0,0.0,0.0,16.26280668418727,44.29559706618515,283.6431597248157,1
1.0470195042842154,0.0,1.0177570928519573,0.0,2.0,2.0,4.0,4.0,0.0,4.0,4,1,1,0.0,0.0,0.0,15.972620091128496,42.79996259452902,296.58921111141717,0.0,0.0,0.0,9.890451656596683,22.404641831677935,326.89700196115996,1
10.057697363574478,0.0,10.877004783125548,0.6178162409259911,2.0,2.0,4.0,4.0,7361.929611988129,4.0,5,1,0,0.0,0.0,0.0,10.611465192815546,19.96451423894625,318.4234571653776,0.0,0.0,0.0,19.58737066263779,35.64220382324008,35.634129558625425,1
2.061605390760414,0.0,2.158105415525306,0.0,2.0,2.0,4.0,4.0,0.0,4.0,6,0,1,0.0,0.0,0.0,18.792676274943517,36.760202381445,19.686728583169003,0.0,0.0,0.0,12.686376715706457,25.8978990156133,36.05294122066312,1
0.06371103669164879,0.0,0.0,0.0,2.0,2.0,4.0,4.0,16.719863311826884,4.0,7,1,1,0.0,0.0,0.0,11.127816191143166,27.46887718517645,39.91982534374225,0.0,0.0,0.0,12.520024095891044,27.880484725319654,49.14996533056104,1
15.099486790515689,0.0,19.316533691741654,4.111465441457933,2.0,1.0,4.0,0.0,0.0,4.0,8,1,1,0.0,0.0,0.0,11.591555720511975,27.24056195195031,9.230033365381246,3.8138095372740395,3.8138095372740395,0.0,10.372385263099419,23.48619461987092,248.5580066509882,1
0.033832720893346,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.491653427025359,4.0,7,1,1,3.7209009810717557,3.7209009810717557,0.0,10.446020209975996,23.782704292656927,242.75804046559264,3.6797094092004365,3.6797094092004365,0.0,11.962788106557872,22.90566238183075,245.2107956025275,2
2.1172433045417534,1.0,2.086641766990621,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6,1,1,3.851717790566942,3.851717790566942,0.0,9.650658251943153,23.018908692316444,248.2140970466015,0.0,0.0,0.0,10.735823072892467,22.593556912469428,55.461373544036476,2
10.167107510133022,1.0,11.093407999960421,1.1522198888255903,1.0,1.0,0.0,0.0,7154.772868103021,4.0,5,1,1,0.0,0.0,0.0,11.295125013398188,22.384647920375418,42.76602110316727,0.31480009529844716,0.31480009529844716,0.0,13.302866120733826,29.26830461140846,14.473995261346165,2
15.001822023139429,0.0,24.045645213100563,8.169322311065294,1.0,1.0,0.0,0.0,0.0,2.0,0,1,1,2.2349274183040806,2.2349274183040806,0.0,15.81690630977215,30.422830039148096,312.2424289888719,0.6011308504566742,0.6011308504566742,0.0,14.65788698487449,35.890959033205,189.326156781665,2
1.0388809231900875,1.0,1.0027842979409605,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4,1,1,0.30523416435547135,0.30523416435547135,0.0,14.184462170097419,29.5256925628675,-13.372544070320238,0.0,0.0,0.0,10.596089345094512,25.323814776468918,41.787178596491295,2
0.07573184647450618,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.624360087898044,4.0,3,1,1,0.0,0.0,0.0,12.211352568948314,23.863704503584234,42.350802059260516,0.0,0.0,0.0,12.612267409699886,25.554060568130964,45.333973038246505,2
5.050687344073122,1.0,5.655700249166596,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2,1,0,0.0,0.0,0.0,10.095178213410573,22.380290500771547,28.53852557998848,0.10380977107435879,0.10380977107435879,0.0,27.302078863023198,51.8797628978151,279.5342378688231,2
90.04118558089249,1.0,122.69162027204021,105.27255990448255,1.0,0.0,0.0,0.0,10.414792477561145,1.0,1,0,0,0.10244439923378645,0.10244439923378645,0.0,27.56094427519899,51.723175334019906,275.87601740946127,0.7384980291761875,0.7384980291761875,0.0,14.613663786992227,33.22534913650809,202.86819058578547,2
234.16918310619562,1.0,130.02213844115207,101.41477631131332,1.0,1.0,0.0,0.0,11.309995381020373,2.0,1,0,1,0.10390400846672479,0.10390400846672479,0.0,26.808777742983235,51.11647861341842,263.36154286568194,0.0,0.0,0.0,11.674437139025509,25.943339415828497,192.32337819535473,2
365.0115547097815,1.0,130.70492132793163,110.54499872182501,1.0,1.0,0.0,0.0,10.291093791992214,1.0,1,0,1,0.11229903082696113,0.11229903082696113,0.0,26.492476508339927,50.44798620294398,257.0241349003841,3.13202520082835,3.13202520082835,0.0,25.99567874197152,51.85623411574474,290.5134644224276,2
0.14171885393441871,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.446785421537108,2.0,1,1,1,0.643150134459966,0.643150134459966,0.0,14.143054627292768,37.56367248207442,207.33354190199935,0.6762432392554998,0.6762432392554998,0.0,14.9772605336093,33.79633284791352,210.55118227682655,2
5.069746717730705,0.0,5.336023192065886,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2,1,1,0.6999387293458831,0.6999387293458831,0.0,14.71513306299458,37.44952961170055,201.57466542301898,0.20191143789938046,0.20191143789938046,0.0,9.575163432858552,17.80062182443095,306.03920802105847,2
0.5949761429575828,0.0,0.0,0.0,2.0,2.0,2.0,2.0,9.45494635848893,2.0,3,1,1,0.2235874499304889,0.2235874499304889,0.0,9.645390719998124,21.610697376963877,302.84190274894695,0.2618881119619838,0.2618881119619838,0.0,10.2486041000239,20.651772536555576,308.8609625634417,2
1.1559278687403909,0.0,1.0004803969553828,0.0,2.0,2.0,2.0,2.0,0.0,2.0,4,1,1,0.20457898652304599,0.20457898652304599,0.0,10.63642550263176,19.622206734246006,325.64699992579995,0.0,0.0,0.0,11.997095880634276,25.8350779408507,56.786171184250215,2
11.706023402357156,0.0,12.364132265687754,0.6044843565193098,2.0,2.0,2.0,2.0,7170.000228017136,2.0,5,1,0,0.0,0.0,0.0,12.87562308271277,25.102995949827957,39.37036733451265,0.0,0.0,0.0,13.152166962085984,24.327520833903286,138.06194401756207,2
2.1528745426802645,0.0,2.107530238533658,0.0,2.0,2.0,2.0,2.0,0.0,2.0,6,0,1,0.0,0.0,0.0,12.425378264015144,24.872884983708328,145.25862985719317,0.6015538237880375,0.6015538237880375,0.0,29.970322319331572,57.74170330089582,232.7851345142032,2
0.033173534005124725,0.0,0.0,0.0,2.0,2.0,2.0,2.0,15.968031984428544,2.0,7,1,1,0.6538577767209776,0.6538577767209776,0.0,30.34537636842857,57.5799632760517,221.45739872685783,0.6794106133099754,0.6794106133099754,0.0,29.994150322302943,55.305655344035664,211.08286035021678,2
15.112628626871844,0.0,16.192429715864858,3.6535182484446684,2.0,1.0,2.0,0.0,0.0,2.0,8,1,1,0.6031950515540457,0.6031950515540457,0.0,28.920342151454918,59.05401248231149,212.03386384948962,0.11300125825151153,0.11300125825151153,0.0,10.492237998321194,18.20927718471728,318.9076277797954,2
0.13570247864235538,1.0,0.0,0.0,1.0,1.0,0.0,0.0,16.82574558400599,2.0,7,1,1,0.10223772810704512,0.10223772810704512,0.0,10.096018175172452,21.656289200539426,310.27927937621007,0.1074363224949949,0.1074363224949949,0.0,9.641904779534308,17.542443989299816,318.6452080678021,2
2.1918861672954537,1.0,2.1730283166633546,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6,1,1,0.11437433805875355,0.11437433805875355,0.0,10.85873254770702,21.970801855381985,335.31256011307977,0.0,0.0,0.0,15.60453963345645,31.248089653899367,329.14855055253474,2
11.123669312080295,1.0,11.474851208408042,1.1340210648319198,1.0,1.0,0.0,0.0,7155.89659318376,2.0,5,1,1,0.0,0.0,0.0,14.684807614057863,30.989215069006935,334.14062261226945,0.0,0.0,0.0,9.519506317319669,18.520640889523083,308.9066050480337,2
1.013229839480745,1.0,1.0298098423692599,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4,1,1,0.0,0.0,0.0,9.837974395428795,19.553519279080874,293.2848071193427,0.0,0.0,0.0,13.800661109680496,26.595076918489944,19.93029734558246,2
1.3542570734280666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.653514704305472,2.0,3,1,1,0.0,0.0,0.0,13.382965160316841,28.2819602057686,29.207539610837493,0.0,0.0,0.0,12.270507702535973,27.942529675062318,19.865506068234367,2
5.025216557320957,1.0,5.472546053048876,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2,1,1,0.0,0.0,0.0,13.6018706734727,26.050996707245062,19.535287924995032,11.364502618171496,11.364502618171496,0.0,19.492028736788615,34.87550200350141,50.83150525535845,2
177.13941750361076,1.0,121.10412765380082,110.92460912927186,1.0,1.0,0.0,0.0,11.158546632060688,1.0,1,1,1,0.0,0.0,0.0,19.32216232807283,34.059987574945,53.90300378109184,0.0,0.0,0.0,10.947774922069872,26.482122511526427,186.8304425424726,2
308.028968122937,1.0,137.11298291878512,119.53367272735916,1.0,1.0,0.0,0.0,10.460691415427501,1.0,1,1,1,0.0,0.0,0.0,18.493947173126568,31.79260808809469,40.04808543426164,3.122456230135631,3.122456230135631,0.0,25.744255818140545,50.702521755965314,286.48445902131886,2
30.165161866974866,0.0,24.599442100799095,8.224594161640828,0.0,2.0,0.0,2.0,0.0,1.0,0,0,0,0.7792232168868373,0.7792232168868373,0.0,14.777805695385966,30.692999438451583,215.5793745542461,11.693876708583206,11.693876708583206,0.0,27.94255722793117,49.88917522148117,324.4569866991823,3
0.16958785847314764,0.0,0.0,0.0,2.0,2.0,2.0,2.0,9.705187377390025,2.0,1,0,0,11.74217462778952,11.74217462778952,0.0,27.68067067527056,50.86950723715205,319.4305190997312,10.855214523388394,10.855214523388394,0.0,27.699638970483726,51.236976067863125,313.27454037476355,3
5.0265960071649,0.0,5.231151473322157,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,0,1,10.98399163208217,10.970915508047774,0.013076124034394922,28.458924174880163,48.37746563347027,304.1540994141061,0.0,0.0,0.0,8.567542567088948,12.065726900872093,138.3693294586898,3
0.013803762702108589,0.0,0.0,0.0,2.0,2.0,2.0,2.0,10.25146902095557,2.0,3,1,1,9.526061357742687,9.526061357742687,0.0,7.613016189622685,13.075521941045276,112.35450667699726,0.0,0.0,0.0,8.349286294129849,10.568356461746806,137.03443094973983,3
1.0059477272547892,0.0,1.0093777536479822,0.0,2.0,2.0,2.0,2.0,0.0,2.0,4,1,0,2.094851421726651,2.094851421726651,0.0,9.164712012997207,15.584289438537185,139.1181341225201,0.0,0.0,0.0,8.26845256572602,14.898025533549538,31.44377577557001,3
11.154043688156358,0.0,10.97048368732116,0.6247937919473101,2.0,2.0,2.0,2.0,7653.385766581899,2.0,5,0,1,0.0,0.0,0.0,7.7307471218207775,18.339557519168466,43.806066596173515,0.0,0.0,0.0,8.644507712064229,20.36296805183625,-0.1703110304241271,3
2.0576695116240584,0.0,2.477341075257374,0.0,2.0,2.0,2.0,2.0,0.0,2.0,6,1,1,0.0,0.0,0.0,8.982388626683603,18.65177953579537,-9.664292529792684,0.0,0.0,0.0,10.664725891747034,21.084099436709494,52.085555473634486,3
0.08016794239926617,0.0,0.0,0.0,2.0,2.0,2.0,2.0,18.048646586413295,2.0,7,1,1,0.0,0.0,0.0,10.511520862767144,25.00703212905021,43.43369111655965,0.0,0.0,0.0,10.181138793943063,23.91863073888344,48.62354717589237,3
15.052830202679067,0.0,17.527744315532725,4.064058596727096,2.0,0.0,2.0,0.0,0.0,2.0,8,1,0,0.0,0.0,0.0,9.214718852706246,20.832531477198405,39.83412936384829,1.1379834447476542,1.1379834447476542,0.0,25.451031544808835,49.20951323397809,179.3975496895138,3
0.07194173114400697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.132887163581303,2.0,7,0,0,1.1106639569436425,1.1106639569436425,0.0,25.211889376217584,48.91134261171019,176.7379815169769,1.2090035461290578,1.2090035461290578,0.0,25.48509560344556,48.84511216850546,165.8752276413381,3
2.2338009848152587,1.0,2.3321259540030654,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,0,1,1.2368230054904723,1.2368230054904723,0.0,25.340626074239854,50.4122477845592,184.19099074843757,4.38965863676498,4.38965863676498,0.0,19.19473343533977,39.394630110219076,219.59001061542554,3
9.128431516981655,1.0,10.93025202769857,1.1918794744255334,0.0,0.0,0.0,0.0,6743.978327690356,2.0,5,1,1,4.384207719254313,4.384207719254313,0.0,19.650896464132735,39.40070719728586,257.5890967138959,0.7532652974029962,0.7532652974029962,0.0,16.442921866514578,32.38300124609819,292.84684619721384,3
1.0605074694274712,1.0,1.0456365877721376,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,1,1,0.7017978596631599,0.7017978596631599,0.0,16.410574076971322,33.92835393190087,291.87377831707704,0.0,0.0,0.0,12.684816946727965,25.715355858919107,17.427380150592764,3
0.14289340546493481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.550250341216598,2.0,3,1,1,0.0,0.0,0.0,13.10022930608752,24.958521190360422,10.996246423066758,0.0,0.0,0.0,13.742204432710194,26.087294809751032,16.115428047333936,3
5.117279914513397,1.0,5.363740603085407,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,1,1,0.0,0.0,0.0,13.848026987189638,25.439895977247588,11.555879032445082,5.581407074437386,5.581407074437386,0.0,15.73891691795706,30.40912231207636,211.68442718372648,3
78.08106727657959,1.0,125.13351257743994,104.11986513956818,2.0,1.0,0.0,0.0,10.348844143848222,1.0,1,1,1,5.265230878661654,5.265230878661654,0.0,15.272496518017416,30.353102948197876,158.7322388034791,0.0,0.0,0.0,12.066016421381558,25.923614893703157,162.4565702628264,0
232.0361769789838,1.0,125.12767735357943,103.31909170803252,2.0,2.0,0.0,4.0,10.222449679360555,1.0,1,1,1,4.884622348176998,4.884622348176998,0.0,15.17425299228653,26.871325628857466,186.51127277902364,2.6014671592016865,2.6014671592016865,0.0,28.132708227107248,54.99768849523285,184.8680722380435,0
0.08386037933989599,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.033703012748827,4.0,1,1,1,31.6247273818144,31.6247273818144,0.0,15.602865992466237,32.23920322348492,155.20425832326112,31.693410393450034,31.693410393450034,0.0,15.67410051290352,34.09342192140873,156.7615367798709,1
5.2701000507656355,0.0,5.366348089911844,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2,1,1,33.21396276501946,33.21396276501946,0.0,15.411937795845503,34.092160754631756,180.2593596769385,13.822344819704039,13.822344819704039,0.0,22.044031396816145,39.665719583774724,283.00744580319963,1
0.02282908722715979,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.10952389565041,4.0,3,1,1,11.743773562918877,11.743773562918877,0.0,22.62470871341102,41.8956508103376,247.89302469305477,11.749745322490242,11.749745322490242,0.0,22.02204880145838,42.72549906112834,271.4226243615493,1
1.0355172636104233,0.0,1.100828202923016,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4,1,1,11.851989423901832,11.851989423901832,0.0,22.04487550446616,42.044192123013815,263.4683395553671,0.0,0.0,0.0,16.257605387342064,33.769150187192125,288.98877824474334,1
11.090992940796264,0.0,10.707805965262565,0.6658361146400439,0.0,0.0,4.0,4.0,7023.473950395595,4.0,5,1,0,0.0,0.0,0.0,16.193197210391457,32.35686000756955,297.73892736393066,50.45825517113763,50.45825517113763,0.0,17.867092621122055,43.594326730826104,356.1505638931137,1
2.007845329721572,0.0,2.2405429585990038,0.0,0.0,0.0,4.0,4.0,0.0,4.0,6,0,1,46.83763719612493,46.83763719612493,0.0,16.250645085693634,46.53652778097525,353.22289642206465,32.929354915948394,32.929354915948394,0.0,20.735363674755476,39.0194468631963,310.7565951444362,1
0.05722154286841155,0.0,0.0,0.0,0.0,0.0,4.0,4.0,15.36405137978134,4.0,7,1,1,35.99742256577469,35.99742256577469,0.0,20.672092184985132,39.355139159258925,313.53640953037757,35.006649515111874,35.006649515111874,0.0,20.26842148861034,41.698757181102366,306.77611429818734,1
15.084436018262195,0.0,16.925347788533585,4.081833277632458,0.0,0.0,4.0,0.0,0.0,4.0,8,1,1,35.29269487065724,35.29269487065724,0.0,21.049567667975257,38.25338955765975,319.2051128316045,0.0,0.0,0.0,15.340057237444816,29.002310223374675,357.3499039642601,1
0.043310916563262185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.420215999829885,4.0,7,1,1,0.0,0.0,0.0,15.211019977800843,29.352649734848022,352.90257696357776,0.0,0.0,0.0,15.467653468364647,28.57053461784667,349.2974977323932,1
2.0092007330889268,1.0,2.0003806056480595,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6,1,1,0.0,0.0,0.0,14.770622799254411,31.79743633884393,336.24956181775866,0.0,0.0,0.0,13.562076782885638,27.946876713075664,31.36364481804436,1
10.102324320366808,1.0,10.5290894702433,1.0879088806326145,0.0,0.0,0.0,0.0,6727.188842743159,4.0,5,1,1,9.378216456625395,9.378216456625395,0.0,13.000329591469681,28.3249611572906,25.017275631634774,0.0,0.0,0.0,20.59039865198601,36.728604025888664,307.89337359071226,1
1.0982940366499205,1.0,1.1141641503665909,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,1,1,0.0,0.0,0.0,20.037347295455323,37.996388898873846,308.78321409382505,1.027440245441266,1.027440245441266,0.0,18.87651145659668,38.73183616358796,263.9012331285807,1
0.016772413243057446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.076713025510811,4.0,3,1,1,0.913040110560652,0.913040110560652,0.0,18.754934312845716,40.305487649350255,278.04873691498796,1.0356388016777132,1.0356388016777132,0.0,19.273088970838987,38.51716372526659,265.3899729850807,1
5.126422900951358,1.0,5.362134391770539,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2,1,0,0.9756009635836722,0.9756009635836722,0.0,18.47447465218963,40.58358308397651,256.0070517811825,0.40800024058857476,0.40800024058857476,0.0,22.6959593146932,43.24485084947504,270.526295759454,1
64.06703904289189,1.0,128.8730184604662,123.69305558697137,0.0,1.0,0.0,0.0,10.755171871407619,2.0,1,0,1,0.4060676764054068,0.4060676764054068,0.0,22.6753064577125,43.522299850289414,285.62191707529087,2.717792906154318,2.717792906154318,0.0,25.943956650374208,49.51385887627157,295.7099035809197,1
87.09340261842773,1.0,120.57312044148948,102.70441641224876,0.0,2.0,0.0,4.0,9.758424054507284,1.0,1,0,1,0.442282631393503,0.442282631393503,0.0,22.42022958586676,44.87268619710586,284.2259695383551,2.8043797342429446,2.8043797342429446,0.0,27.768870139441344,50.17647843202505,162.62292486632256,1
184.00224173350296,1.0,125.61142863195978,104.59315962214984,0.0,2.0,0.0,0.0,10.60051472202938,1.0,1,0,1,0.4015064685470092,0.4015064685470092,0.0,21.75249126568106,44.657991953157186,274.1131143424201,0.2436113465359333,0.2436113465359333,0.0,13.19598600422768,30.10240330850757,337.0000011654333,1
0.02375647076594356,0.0,0.0,0.0,2.0,2.0,4.0,4.0,9.86430844017376,4.0,1,1,1,0.22893547466618683,0.22893547466618683,0.0,11.370335516532961,22.873318557072274,336.00740064749556,0.20707469972473805,0.20707469972473805,0.0,11.964152862651236,21.715552715878616,358.7532731383408,2
5.040179662921715,0.0,5.390207763175258,0.0,2.0,2.0,4.0,4.0,0.0,4.0,2,1,0,0.20683483455328747,0.20683483455328747,0.0,11.02743925231312,23.35387093866854,364.7441953136989,12.007197567796217,12.007197567796217,0.0,17.26961767061715,38.548518643860405,144.71452452770265,2
0.06339253127138826,0.0,0.0,0.0,2.0,2.0,4.0,4.0,9.928653630125972,4.0,3,0,0,11.123843435408816,11.123843435408816,0.0,16.136390709649515,35.995704793651285,147.9155752785764,12.583713793663664,12.583713793663664,0.0,16.411145164435954,38.18476427043753,139.10103087068103,2
1.2442590517083254,0.0,1.0554014659958657,0.0,2.0,2.0,4.0,4.0,0.0,4.0,4,0,1,12.688942920477283,12.688942920477283,0.0,16.529573067100056,37.05193245576034,147.88191216097826,0.0,0.0,0.0,17.2362136202831,32.586186912292064,134.54322281152812,2
10.075580848667327,0.0,12.922061897323433,0.6857521077666519,2.0,2.0,4.0,4.0,7537.164516322438,4.0,5,1,1,0.0,0.0,0.0,18.336833295108203,33.600612385353564,123.80962937467604,0.0,0.0,0.0,16.423388052359883,31.784671955643006,170.85374178215756,2
2.007474174271262,0.0,2.1156877577632955,0.0,2.0,2.0,4.0,4.0,0.0,4.0,6,1,0,0.0,0.0,0.0,17.208774951255744,29.158657800077496,141.30132524646748,9.178239940099035,9.178239940099035,0.0,10.783642058752731,26.138672806322486,113.14823436535421,2
0.08719246784867662,0.0,0.0,0.0,2.0,2.0,4.0,4.0,18.03979891502128,4.0,7,0,0,8.9760510433994,8.9760510433994,0.0,11.911814715422546,25.947300355181667,113.20370754872692,8.49545269128239,8.49545269128239,0.0,10.697846394206803,27.612735341856023,135.11511170644448,2
15.008220632702507,0.0,17.791966663669093,4.2269030361790785,2.0,1.0,4.0,2.0,0.0,4.0,8,0,0,10.305380056003056,10.305380056003056,0.0,10.438071769384324,26.2654750356213,129.5998433547678,6.139977014140688,6.139977014140688,0.0,13.77722084104544,27.051827261849347,218.62879892506305,2
0.19089291285874765,0.0,0.0,0.0,1.0,1.0,2.0,2.0,9.879526348392961,2.0,1,1,1,6.242422208644323,6.242422208644323,0.0,28.454297300424017,56.6976514891444,287.96532742420874,6.0690245981665045,6.0690245981665045,0.0,28.652056193694158,54.72309671871833,292.4482517097427,2
5.101457175854703,0.0,5.5764219686680425,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2,1,1,5.795107010864498,5.795107010864498,0.0,29.056773292731314,54.80677054163501,287.0127830653792,4.845100721757739,4.845100721757739,0.0,11.752751579534443,28.36280759235529,238.41044819214355,2
0.017481341492814384,0.0,0.0,0.0,1.0,1.0,2.0,2.0,9.596954730695899,2.0,3,1,1,4.603460934189918,4.603460934189918,0.0,13.285685544938625,26.529254499145313,220.3454446801083,4.9083214402053175,4.9083214402053175,0.0,12.870470603103515,26.28191389092922,239.45777976598077,2
1.0324905955400534,0.0,1.0955474324009569,0.0,1.0,1.0,2.0,2.0,0.0,2.0,4,1,1,5.04425425818229,5.04425425818229,0.0,13.243973913336188,27.954332623749494,233.79970070470813,0.0,0.0,0.0,10.326444021176489,21.93786181988224,129.71632287950027,2
9.006989260207563,0.0,11.258611989599622,0.6782377991764659,1.0,1.0,2.0,2.0,7076.878927961968,2.0,5,1,1,0.0,0.0,0.0,9.592662043432789,21.532951366983646,106.75691104876087,4.6423921007010485,4.6423921007010485,0.0,9.50180410399738,23.388822670593925,329.9556377331501,2
0.09372469712290116,1.0,0.0,0.0,1.0,1.0,2.0,2.0,15.634004132647245,4.0,7,0,0,4.732345679255195,4.732345679255195,0.0,15.515563929279121,26.21203905131795,193.52606267293453,4.65949352743731,4.65949352743731,0.0,14.3462726213372,30.227790785449752,200.32489819542198,2
